186.15234375,182.724609375,258.046875,177.802734375,310.78125,355.341796875,179.033203125,448.505859375,357.275390625,262.08984375
186.064453125,182.724609375,258.046875,177.71484375,310.78125,277.20703125,252.0703125,444.0234375,407.021484375,262.08984375
186.15234375,182.724609375,258.134765625,177.802734375,310.78125,90.966796875,180.966796875,534.638671875,426.97265625,267.71484375
186.15234375,182.724609375,258.046875,177.802734375,310.78125,142.55859375,254.794921875,531.03515625,426.97265625,268.2421875
186.240234375,182.63671875,258.046875,177.802734375,310.78125,354.287109375,182.109375,452.021484375,365.009765625,268.2421875
