Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
R_shoulder,-4.78828931242546E-05,0.0156539518070262,0.248211898616547,0,0,0,0.159233792908747,5.90635379080723E-05,6.7634014877001E-07,3.93669860266289E-09,4.06885503332512E-05,-6.05489800768199E-09,7.36582148170001E-05,0,0,0,0,0,0,package://Roly_1224/meshes/R_shoulder.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R_shoulder.STL,,shoulder R-1,R shoulder,Axis_R_shoulder,R_shoulder,continuous,0,0,0.495,1.5707963267949,0,0,trunk_link,0,0,1,,,,,,,,,,,,
R_arm1,-0.133478677161681,1.93810793081561E-05,-7.69201038695704E-06,0,0,0,0.189027914195661,5.50086142018853E-05,1.24338572181752E-08,6.76337657030831E-07,9.0260773760028E-05,3.9387760784714E-09,6.73964220260777E-05,0,0,0,0,0,0,package://Roly_1224/meshes/R_arm1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R_arm1.STL,,arm_R_1-1,R arm1,Axis_R_arm1,R_arm1,continuous,0,0,0.2488,1.57079632679491,0,1.5707963267949,R_shoulder,0,0,1,,,,,,,,,,,,
R_arm2,-0.0928720824914285,1.67416240148821E-07,-0.00651967320174327,0,0,0,0.075919568245842,2.47922147508112E-05,2.31836798351766E-11,1.78932145416602E-07,2.92268550020728E-05,2.41655414274306E-11,1.61014820233827E-05,0,0,0,0,0,0,package://Roly_1224/meshes/R_arm2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R_arm2.STL,,arm_R_2-1,R arm2,Axis_R_arm2,R_arm2,continuous,-0.170499999999998,0,0,0,0,0,R_arm1,0,0,1,,,,,,,,,,,,
R_arm3,-3.2297763601391E-05,-1.49737468606333E-05,-0.187350702194832,0,0,0,0.0455132201726528,1.04441289107308E-05,-1.21609224937034E-12,1.81663840661966E-07,1.24358375510277E-05,-2.28574770322612E-09,7.82054953991462E-06,0,0,0,0,0,0,package://Roly_1224/meshes/R_arm3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R_arm3.STL,,arm_R_3-1,R arm3,Axis_R_arm3,R_arm3,continuous,0,0,0,1.5707963267949,0,1.57079632679489,R_arm2,0,0,1,,,,,,,,,,,,
R_arm4,-0.0101576588872355,-0.0474946152588633,9.27931642478175E-05,0,0,0,0.0493363034804283,9.0399158715539E-06,1.7893257478444E-07,2.41603387565927E-11,1.18657637430998E-05,-1.47190672583656E-11,1.28686059122131E-05,0,0,0,0,0,0,package://Roly_1224/meshes/R_arm4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R_arm4.STL,,arm_R_4-1,R arm4,Axis_R_arm4,R_arm4,continuous,0,0,-0.2003,1.5707963267949,0,1.57079632679489,R_arm3,0,0,1,,,,,,,,,,,,
R_palm,-0.0113938047202379,0.0235201597117775,0.122398990601325,0,0,0,0.11370086762227,1.37805698844369E-05,-2.42636927691298E-07,1.94877931641461E-07,4.2161331982217E-05,-2.4136054404023E-07,4.19256804358655E-05,0,0,0,0,0,0,package://Roly_1224/meshes/R_palm.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R_palm.STL,,right_palm_camera-1,R palm,Axis_R_palm,R_palm,continuous,0,0,0,1.5707963267949,0,0,R_arm4,0,0,1,,,,,,,,,,,,
R finger1-1,-2.13717932240343E-15,-0.0115,4.71844785465692E-16,0,0,0,0.00127787614034051,1.18414458975181E-07,-7.85331679126889E-24,-9.62151738174198E-24,2.02553394151494E-08,-4.30302525876495E-23,1.35262128682756E-07,0,0,0,0,0,0,package://Roly_1224/meshes/R finger1-1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R finger1-1.STL,,上手指指節2-3,Origin_R finger1-1,Axis_R finger1-1,R finger1-1,continuous,-0.0350000000000064,0,0.14,-1.5707963267949,0,3.14159265358978,R_palm,0,0,1,,,,,,,,,,,,
R finger1-2,-0.00382076453403931,-0.02979105094627,1.94734034453248E-10,0,0,0,0.00707739738871867,1.51715754069773E-06,2.43507202052062E-07,1.59954747662644E-13,3.21509711618997E-07,-4.41039124637276E-13,1.72391332503902E-06,0,0,0,0,0,0,package://Roly_1224/meshes/R finger1-2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R finger1-2.STL,,上手指指節1-3,Origin_R finger1-2,Axis_R finger1-2,R finger1-2,continuous,0,-0.023,0,0,0,0,R finger1-1,0,0,1,,,,,,,,,,,,
R finger2-1,-1.60982338570648E-15,-0.0115000000000001,2.77555756156289E-17,0,0,0,0.0012778761403405,1.18414458975181E-07,2.98447462346943E-23,-1.65436122510606E-23,2.02553394151493E-08,1.36074827751018E-23,1.35262128682756E-07,0,0,0,0,0,0,package://Roly_1224/meshes/R finger2-1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R finger2-1.STL,,上手指指節2-2,Origin_R finger2-1,Axis_R finger2-1,R finger2-1,continuous,0.0303108891324509,0.0174999999999965,0.14,-1.5707963267949,0,-2.61799387799151,R_palm,0,0,1,,,,,,,,,,,,
R finger2-2,0.00382076453403554,-0.02979105094627,-1.94733618119614E-10,0,0,0,0.00707739738871865,1.51715754069772E-06,-2.43507202052063E-07,1.59954748004011E-13,3.21509711618996E-07,4.41039125275155E-13,1.72391332503902E-06,0,0,0,0,0,0,package://Roly_1224/meshes/R finger2-2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R finger2-2.STL,,上手指指節1-2,Origin_R finger2-2,Axis_R finger2-2,R finger2-2,continuous,0,-0.023,0,0,0,0,R finger2-1,0,0,1,,,,,,,,,,,,
R finger3-1,-2.06779038336435E-15,-0.0115,-7.21644966006352E-16,0,0,0,0.00127787614034051,1.18414458975181E-07,-3.93103325780048E-23,9.92616735063633E-24,2.02553394151494E-08,-2.41544116547951E-23,1.35262128682756E-07,0,0,0,0,0,0,package://Roly_1224/meshes/R finger3-1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R finger3-1.STL,,上手指指節2-1,Origin_R finger3-1,Axis_R finger3-1,R finger3-1,continuous,0.0303108891324489,-0.0175000000000004,0.14,-1.5707963267949,0,2.61799387799149,R_palm,0,0,1,,,,,,,,,,,,
R finger3-2,0.00382076453403508,-0.02979105094627,-1.94734367520155E-10,0,0,0,0.00707739738871867,1.51715754069773E-06,-2.43507202052063E-07,1.59954747898131E-13,3.21509711618996E-07,4.4103912586283E-13,1.72391332503902E-06,0,0,0,0,0,0,package://Roly_1224/meshes/R finger3-2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/R finger3-2.STL,,上手指指節1-1,Origin_R finger3-2,Axis_R finger3-2,R finger3-2,continuous,0,-0.023,0,0,0,0,R finger3-1,0,0,1,,,,,,,,,,,,
R gripper,5.27355936696949E-16,0.00156504693314396,-1.38777878078145E-17,0,0,0,0.00609127056774437,8.38284437689385E-07,-3.81263298051143E-21,1.54888196256803E-22,3.77175708246467E-07,3.18167524679755E-22,9.34655494343132E-07,0,0,0,0,0,0,package://Roly_1224/meshes/R gripper.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Roly_1224/meshes/R gripper.STL,,圓盤基座-2,Origin_R gripper,Axis_R gripper,R gripper,prismatic,0,0,0.0430000000002747,0,0,-1.5707963267949,R_palm,0,0,1,0,0,0,0.03,,,,,,,,
L_shoulder,-4.78827689023282E-05,0.0156539518070272,-0.248204682969382,0,0,0,0.159233792908747,5.90635379080722E-05,6.76336036224661E-07,3.93669860263259E-09,4.06885503332512E-05,1.24343094959092E-08,7.3658214817E-05,0,0,0,0,0,0,package://Roly_1224/meshes/L_shoulder.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/L_shoulder.STL,,shoulder L-1,L shoulder,Axis_L_shoulder,L_shoulder,continuous,0,0,0.495,1.5707963267949,0,0,trunk_link,0,0,1,,,,,,,,,,,,
L_arm1,-0.133478677155536,-1.33027489931659E-05,-7.69190748465465E-06,0,0,0,0.189027914267191,5.50086142024178E-05,-6.05444469004133E-09,6.76337620776682E-07,9.02607737592394E-05,3.93877325850025E-09,6.73964220277781E-05,0,0,0,0,0,0,package://Roly_1224/meshes/L_arm1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/L_arm1.STL,,arm_L_1-1,L arm1,Axis_L_arm1,L_arm1,continuous,0,0,-0.248800000000003,1.57079632679491,0,1.5707963267949,L_shoulder,0,0,1,,,,,,,,,,,,
L_arm2,-0.0928720824550887,1.6741366376527E-07,-0.0065196731730373,0,0,0,0.0759195681603366,2.47922147148805E-05,2.31861399342253E-11,1.78932123459048E-07,2.9226854952603E-05,2.41603171441539E-11,1.61014820114889E-05,0,0,0,0,0,0,package://Roly_1224/meshes/L_arm2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/L_arm2.STL,,arm_L_2-1,L arm2,Axis_L_arm2,L_arm2,continuous,-0.170499999999999,0,0,0,0,0,L_arm1,0,0,1,,,,,,,,,,,,
L_arm3,3.22976181230672E-05,-1.49723623597791E-05,-0.187350702159041,0,0,0,0.0455132202581582,1.04441289466614E-05,-1.21363216604618E-12,-1.81663846805554E-07,1.24358376004975E-05,-2.28507494410129E-09,7.82054955180842E-06,0,0,0,0,0,0,package://Roly_1224/meshes/L_arm3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/L_arm3.STL,,arm_L_3-1,L arm3,Axis_L_arm3,L_arm3,continuous,0,0,0,1.5707963267949,0,1.5707963267949,L_arm2,0,0,1,,,,,,,,,,,,
L_arm4,-0.0101576588877213,-0.0474946152588682,-9.22779261512963E-05,0,0,0,0.0493363034804284,9.03991587155391E-06,1.78932578789152E-07,2.41603387334261E-11,1.18657637430998E-05,6.10913668982301E-11,1.28686059122131E-05,0,0,0,0,0,0,package://Roly_1224/meshes/L_arm4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/L_arm4.STL,,arm_L_4-2,L arm4,Axis_L_arm4,L_arm4,continuous,0,0,-0.200300000000001,1.5707963267949,0,1.5707963267949,L_arm3,0,0,1,,,,,,,,,,,,
L_palm,-0.0113941026158234,-0.0235199290398571,0.122398988122372,0,0,0,0.113700877215553,1.37805728265003E-05,-2.42636851483032E-07,-5.57775617423553E-07,4.21613335999602E-05,2.41305436563682E-07,4.19256814630893E-05,0,0,0,0,0,0,package://Roly_1224/meshes/L_palm.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/L_palm.STL,,left_palm_camera-1,L palm,Axis_L_palm,L_palm,continuous,0,0,0,1.5707963267949,0,0,L_arm4,0,0,1,,,,,,,,,,,,
L finger1-1,-6.03683769639929E-16,-0.0115000000000054,-2.22044604925031E-16,0,0,0,0.0012778761403405,1.1841445897518E-07,-9.38181394200487E-24,2.97850074703743E-25,2.02553394151493E-08,1.13007414170485E-25,1.35262128682755E-07,0,0,0,0,0,0,package://Roly_1224/meshes/L finger1-1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/L finger1-1.STL,,上手指指節2-6,Origin_L finger1-1,Axis_L finger1-1,L finger1-1,continuous,-0.0350000000000003,0,0.14,-1.5707963267949,0,3.14159265358978,L_palm,0,0,1,,,,,,,,,,,,
L finger1-2,-0.0038207645340403,-0.029791050946266,1.94733756897492E-10,0,0,0,0.00707739738871864,1.51715754069772E-06,2.4350720205206E-07,1.59954747983942E-13,3.21509711618994E-07,-4.41039125614589E-13,1.72391332503901E-06,0,0,0,0,0,0,package://Roly_1224/meshes/L finger1-2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/L finger1-2.STL,,上手指指節1-4,Origin_L finger1-2,Axis_L finger1-2,L finger1-2,continuous,0,-0.023,0,0,0,0,L finger1-1,0,0,1,,,,,,,,,,,,
L finger2-1,-2.77555756156289E-17,-0.0114999999999964,3.60822483003176E-16,0,0,0,0.00127787614034051,1.18414458975181E-07,1.18150858625034E-22,1.32348898008484E-23,2.02553394151493E-08,-3.61325138672026E-23,1.35262128682756E-07,0,0,0,0,0,0,package://Roly_1224/meshes/L finger2-1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/L finger2-1.STL,,上手指指節2-5,Origin_L finger2-1,Axis_L finger2-1,L finger2-1,continuous,0.0303108891324555,-0.0174999999999996,0.139999999999999,-1.5707963267949,0,2.61799387799149,L_palm,0,0,1,,,,,,,,,,,,
L finger2-2,0.00382076453403721,-0.0297910509462663,-1.9473300749695E-10,0,0,0,0.00707739738871868,1.51715754069773E-06,-2.43507202052062E-07,1.59954747845192E-13,3.21509711618997E-07,4.41039126112171E-13,1.72391332503902E-06,0,0,0,0,0,0,package://Roly_1224/meshes/L finger2-2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_1224/meshes/L finger2-2.STL,,上手指指節1-6,Origin_L finger2-2,Axis_L finger2-2,L finger2-2,continuous,0,-0.023,0,0,0,0,L finger2-1,0,0,1,,,,,,,,,,,,
