Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-2.0969330273087E-05,-4.03632971993773E-13,-0.0187178691238857,0,0,0,4.35454338307743,0.0197722203546471,1.18998862197138E-07,6.7770411068282E-06,0.00413553225471283,-7.81213800173199E-15,0.021630011357051,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/base_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/base_link.STL,,Roly base-1,trunk,Axis_trunk,trunk,continuous,0,0,0.024,0,0,0,base_link,0,0,1,,,,,,,,,,,,
R_hip_yaw,-0.0376961379513844,2.56625665293053E-06,-0.0690573024444017,0,0,0,0.733343615600181,0.00119900118613847,6.01653813839693E-08,9.24155578825333E-07,0.000924833085839684,-7.69796625722206E-10,0.00124906806994162,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_hip_yaw.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_hip_yaw.STL,,R hip yaw X12 version-1,R hip yaw,Axis_R_hip_yaw,R_hip_yaw,continuous,0,-0.13,-0.024,0,0,0,base_link,0,0,1,,,,,,,,,,,,
R_hip_roll,0.00146093919704993,4.44632851370752E-09,-0.000423486625366122,0,0,0,1.33291706220482,0.000591897359084709,-1.60236031948606E-11,-4.8451746760555E-13,0.00200428114901879,-6.76808998220696E-17,0.00190740917285887,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_hip_roll.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_hip_roll.STL,,R hip roll-1,R hip roll,Axis_R_hip_roll,R_hip_roll,continuous,0,0,-0.1165,1.5707963267949,0,1.5707963267949,R_hip_yaw,0,0,1,,,,,,,,,,,,
R_hip_pitch,-0.127210532308635,0.000292504184818075,0.00107219503644987,0,0,0,2.89882038414392,0.00467343751010157,2.13719906053841E-05,-5.65184797764741E-10,0.00483644807960927,-2.0500002737255E-06,0.00547575849667531,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_hip_pitch.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_hip_pitch.STL,,R Thigh X12 version-1,R hip pitch,Axis_R_hip_pitch,R_hip_pitch,continuous,0,0,0,1.5708,0,1.5708,R_hip_roll,0,0,1,,,,,,,,,,,,
R_calf,-0.115064212556169,-0.000572949014918702,-0.0104599967609761,0,0,0,1.80952664426131,0.00120585904578178,1.76830897841789E-05,-1.72650824574503E-06,0.00439268233185776,4.64248765005868E-08,0.00514146636651206,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_calf.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_calf.STL,,R Calf-1,R knee,Axis_R_calf,R_calf,continuous,-0.27,0,0,0,0,0,R_hip_pitch,0,0,-1,,,,,,,,,,,,
R_ankle_pitch,-0.0459607705929198,0.0196304584001554,-4.06788864644458E-05,0,0,0,0.990577841443612,0.00101039477916099,1.54818542623502E-05,-8.03481621715949E-13,0.000487572584281687,-4.50082270266902E-13,0.00115084495203271,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_ankle_pitch.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_ankle_pitch.STL,,R Ankle-1,R ankle pitch,Axis_R_ankle_pitch,R_ankle_pitch,continuous,-0.26,0,0,0,0,-2.6978E-05,R_calf,0,0,-1,,,,,,,,,,,,
R_ankle_roll,-0.06859980493504,2.20840845610581E-11,0.0199999999883363,0,0,0,1.80750858879406,0.00356060489977588,5.03488600897087E-14,8.78953740422329E-14,0.00313608673879828,-3.22423801350962E-13,0.00058266456747892,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_ankle_roll.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_ankle_roll.STL,,Metatarsus-3,R ankle roll,Axis_R_ankle_roll,R_ankle_roll,continuous,-0.05,0,0,-1.5708,0,2.6978E-05,R_ankle_pitch,0,0,-1,,,,,,,,,,,,
R_knee_rocker,-0.00719496594488911,-0.00261875342616329,-0.0218740723753148,0,0,0,0.147234181769684,3.23048235529037E-05,-1.4298916093054E-05,-6.07779307989089E-06,6.63863926532267E-05,-2.21213576191369E-06,8.94281354141202E-05,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_knee_rocker.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_knee_rocker.STL,,Knee rocker arm-1,R knee link1,Axis_R_knee_rocker,R_knee_rocker,continuous,-0.15,0,-0.0295000000000031,0,0,0,R_hip_pitch,0,0,1,,,,,,,,,,,,
R_knee_linkage,-0.0590948291193004,0.0215084963352754,-5.56693580122669E-13,0,0,0,0.110281845782562,1.16107281445784E-05,2.38947586613589E-05,2.06937329969362E-13,6.8564057108433E-05,5.72483289283379E-13,7.74131693353278E-05,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_knee_linkage.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/R_knee_linkage.STL,,knee linkage-1,R knee link2,Axis_R_knee_linkage,R_knee_linkage,continuous,-0.0563815572467992,-0.0205212086005204,-0.0264999999999999,0,0,0.349065850416189,R_knee_rocker,0,0,1,,,,,,,,,,,,
L_hip_yaw,-0.0376961379513853,2.56625664149523E-06,-0.0690573024444016,0,0,0,0.733343615600181,0.00119900118613847,6.01653813846152E-08,9.24155578825376E-07,0.000924833085839683,-7.69796626111075E-10,0.00124906806994162,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/L_hip_yaw.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_with_arm X12 version/meshes/L_hip_yaw.STL,,R hip yaw X12 version-2,L hip yaw,Axis_L_hip_yaw,L_hip_yaw,continuous,0,0.13,-0.024,0,0,0,base_link,0,0,1,,,,,,,,,,,,
