Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
R finger3-1,-5.24197635071166E-05,-0.0115,5.55111512312578E-17,0,0,0,0.00127787614034051,1.18414458975182E-07,-1.77883710625383E-23,1.32348898008484E-23,2.02553394151494E-08,1.63382837847785E-24,1.35262128682756E-07,0,0,0,0,0,0,package://Roly_update/meshes/R finger3-1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/R finger3-1.STL,,上手指指節2-1,Origin_R finger3-1,Axis_R finger3-1,R finger3-1,continuous,0.0302654922856084,-0.0174737901182462,0.139999999999815,-1.5707963267949,0,2.61799387799149,R_palm,0,0,1,,,,,,,,,,,,
R finger3-2,0.0037683489817274,-0.0297910428258497,-1.9473370138634E-10,0,0,0,0.00707739712532307,1.51715953464134E-06,-2.43506955637571E-07,1.59954739268983E-13,3.21509193857958E-07,4.41039109044725E-13,1.7239148033551E-06,0,0,0,0,0,0,package://Roly_update/meshes/R finger3-2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/R finger3-2.STL,,上手指指節1-1,Origin_R finger3-2,Axis_R finger3-2,R finger3-2,continuous,0,-0.023,0,0,0,0,R finger3-1,0,0,1,,,,,,,,,,,,
R gripper,-3.99957844621213E-14,0.00156504693317696,0,0,0,0,0.00609127056774437,8.38284437689384E-07,-3.54738643211013E-21,-6.04735374827273E-23,3.77175708246467E-07,2.10240750990425E-22,9.34655494343131E-07,0,0,0,0,0,0,package://Roly_update/meshes/R gripper.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Roly_update/meshes/R gripper.STL,,圓盤基座-2,Origin_R gripper,Axis_R gripper,R gripper,prismatic,0,0,0.163,0,0,-1.5708,R_palm,0,0,1,0,0,0,0.03,,,,,,,,
L_shoulder,-4.78827689011739E-05,0.0156539518070223,-0.248204682969382,0,0,0,0.159233792908747,5.90635379080722E-05,6.76336036224675E-07,3.9366986026362E-09,4.06885503332512E-05,1.24343094959127E-08,7.3658214817E-05,0,0,0,0,0,0,package://Roly_update/meshes/L_shoulder.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L_shoulder.STL,,shoulder L-1,L shoulder,Axis_L_shoulder,L_shoulder,continuous,0,0,0.495,1.5707963267949,0,0,trunk_link,0,0,1,,,,,,,,,,,,
L_arm1,-0.0833488305130483,-1.35332765609231E-05,-7.82520296900079E-06,0,0,0,0.185807988101709,5.49966092887569E-05,-6.05444467762574E-09,6.76337620782089E-07,8.80008229865707E-05,3.938773258511E-09,6.51364712551086E-05,0,0,0,0,0,0,package://Roly_update/meshes/L_arm1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L_arm1.STL,,arm_L_1-1,L arm1,Axis_L_arm1,L_arm1,continuous,0,0,-0.248800000000004,1.5707963267949,0,1.57079632679437,L_shoulder,0,0,1,,,,,,,,,,,,
L_arm2,-0.0563000258962163,1.74828551496864E-07,-0.00680843479089642,0,0,0,0.0726996419948538,2.47802098012189E-05,2.31861399300713E-11,1.78932123459111E-07,2.69669041799343E-05,2.41603170614869E-11,1.38415312388201E-05,0,0,0,0,0,0,package://Roly_update/meshes/L_arm2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L_arm2.STL,,arm_L_2-1,L arm2,Axis_L_arm2,L_arm2,continuous,-0.110499999999998,0,0,0,0,0,L_arm1,0,0,1,,,,,,,,,,,,
L_arm3,3.2297618124677E-05,-1.49723623576823E-05,-0.127350702159071,0,0,0,0.045513220258158,1.04441289466614E-05,-1.21363217593623E-12,-1.81663846805576E-07,1.24358376004975E-05,-2.28507494410195E-09,7.82054955180837E-06,0,0,0,0,0,0,package://Roly_update/meshes/L_arm3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L_arm3.STL,,arm_L_3-1,L arm3,Axis_L_arm3,L_arm3,continuous,0,0,0,1.5707963267949,0,1.5707963267949,L_arm2,0,0,1,,,,,,,,,,,,
L_arm4,-0.0101576588877177,-0.047494615258856,-9.2277926150186E-05,0,0,0,0.0493363034804284,9.0399158715539E-06,1.78932578789159E-07,2.41603387315885E-11,1.18657637430999E-05,6.10913669040075E-11,1.28686059122131E-05,0,0,0,0,0,0,package://Roly_update/meshes/L_arm4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L_arm4.STL,,arm_L_4-2,L arm4,Axis_L_arm4,L_arm4,continuous,0,0,-0.140300000000043,1.5707963267949,0,1.5707963267949,L_arm3,0,0,1,,,,,,,,,,,,
L_palm,-0.0113949831973588,-0.0235190546411198,0.122399647257947,0,0,0,0.113705108200624,1.37809800988937E-05,-2.42636881988956E-07,-5.57783550016223E-07,4.21616633808545E-05,2.41304269026031E-07,4.19257631414222E-05,0,0,0,0,0,0,package://Roly_update/meshes/L_palm.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L_palm.STL,,left_palm_camera-1,L palm,Axis_L_palm,L_palm,continuous,0,0,0,1.5707963267949,0,0,L_arm4,0,0,1,,,,,,,,,,,,
L finger1-1,2.34998495634853E-05,-0.0115000000000026,-5.55111512312578E-17,0,0,0,0.0012778761403405,1.1841445897518E-07,9.88187823376305E-22,-1.63253569256281E-23,2.02553394151493E-08,-3.6455066369243E-23,1.35262128682755E-07,0,0,0,0,0,0,package://Roly_update/meshes/L finger1-1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L finger1-1.STL,,上手指指節2-6,Origin_L finger1-1,Axis_L finger1-1,L finger1-1,continuous,-0.0349765001504338,0,0.139999999999761,-1.5707963267949,0,3.14159265358978,L_palm,0,0,1,,,,,,,,,,,,
L finger1-2,-0.00379726889567304,-0.0297910428258427,1.94733784653067E-10,0,0,0,0.0070773971253231,1.51715953464136E-06,2.43506955637539E-07,1.59954737239008E-13,3.21509193857945E-07,-4.41039105985216E-13,1.7239148033551E-06,0,0,0,0,0,0,package://Roly_update/meshes/L finger1-2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L finger1-2.STL,,上手指指節1-4,Origin_L finger1-2,Axis_L finger1-2,L finger1-2,continuous,0,-0.023,0,0,0,0,L finger1-1,0,0,1,,,,,,,,,,,,
L finger2-1,-1.33226762955019E-15,-0.0114999999999917,3.33066907387547E-16,0,0,0,0.00127787614034051,1.18414458975181E-07,-4.87201684179787E-22,1.65436122510606E-23,2.02553394151493E-08,4.06969927122691E-22,1.35262128682756E-07,0,0,0,0,0,0,package://Roly_update/meshes/L finger2-1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L finger2-1.STL,,上手指指節2-5,Origin_L finger2-1,Axis_L finger2-1,L finger2-1,continuous,0.030310889132458,-0.0175000000000002,0.139999999999761,-1.57079632679489,0,2.61799387799149,L_palm,0,0,1,,,,,,,,,,,,
L finger2-2,0.00382076874523407,-0.0297910428258413,-1.94733090763677E-10,0,0,0,0.00707739712532307,1.51715953464135E-06,-2.43506955637541E-07,1.59954739057225E-13,3.21509193857946E-07,4.41039110007776E-13,1.7239148033551E-06,0,0,0,0,0,0,package://Roly_update/meshes/L finger2-2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L finger2-2.STL,,上手指指節1-6,Origin_L finger2-2,Axis_L finger2-2,L finger2-2,continuous,0,-0.023,0,0,0,0,L finger2-1,0,0,1,,,,,,,,,,,,
L finger3-1,-3.01147995429574E-15,-0.0114999999999993,-1.11022302462516E-16,0,0,0,0.00127787614034051,1.18414458975181E-07,1.07457964364719E-21,3.30872245021211E-24,2.02553394151494E-08,-2.99439245301074E-22,1.35262128682756E-07,0,0,0,0,0,0,package://Roly_update/meshes/L finger3-1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L finger3-1.STL,,上手指指節2-4,Origin_L finger3-1,Axis_L finger3-1,L finger3-1,continuous,0.0303108891324579,0.0174999999999974,0.139999999999761,-1.5707963267949,0,-2.61799387799151,L_palm,0,0,1,,,,,,,,,,,,
L finger3-2,0.0038207687452321,-0.0297910428258411,-1.9473370138634E-10,0,0,0,0.00707739712532307,1.51715953464135E-06,-2.43506955637547E-07,1.59954739480742E-13,3.21509193857947E-07,4.4103910965334E-13,1.7239148033551E-06,0,0,0,0,0,0,package://Roly_update/meshes/L finger3-2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Roly_update/meshes/L finger3-2.STL,,上手指指節1-5,Origin_L finger3-2,Axis_L finger3-2,L finger3-2,continuous,0,-0.023,0,0,0,0,L finger3-1,0,0,1,,,,,,,,,,,,
L gripper,9.85878045867139E-14,0.00156504693281307,1.22138410496575E-13,0,0,0,0.00609127056774437,8.38284437689385E-07,1.86732222530706E-22,7.286215363113E-23,3.77175708246468E-07,-9.67951962022181E-23,9.34655494343132E-07,0,0,0,0,0,0,package://Roly_update/meshes/L gripper.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Roly_update/meshes/L gripper.STL,,圓盤基座-1,Origin_L gripper,Axis_L gripper,L gripper,prismatic,0,0,0.163000000000415,0,0,-1.5707963267949,L_palm,0,0,1,0,0,0,0.03,,,,,,,,
